student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade,Average,Grade
13914,15,male,private,graduate,1.7,84.3,yes,>60 min,no,textbook,52.5,59.4,47.6,45.1,e,53.166666666666664,D
9106,14,male,private,high school,1.6,67.2,yes,15-30 min,yes,online videos,56.1,33.0,22.2,35.7,f,37.1,D
12742,19,female,private,phd,0.6,98.6,yes,<15 min,yes,group study,33.2,24.8,27.4,39.7,f,28.46666666666667,D
8229,16,male,public,phd,6.4,72.8,yes,30-60 min,yes,notes,77.5,73.9,71.5,81.5,c,74.3,C
11580,16,other,public,phd,1.5,70.1,yes,15-30 min,no,online videos,29.7,47.6,25.0,37.2,f,34.1,D
9904,18,other,private,post graduate,6.2,72.0,yes,<15 min,no,textbook,73.0,80.2,76.9,84.0,c,76.7,B
3021,16,other,private,diploma,4.6,77.2,yes,30-60 min,yes,textbook,77.2,73.7,76.9,73.6,c,75.93333333333334,B
8988,14,female,public,post graduate,7.7,51.2,yes,15-30 min,no,coaching,76.0,82.4,75.3,76.0,c,77.89999999999999,B
4037,18,male,private,high school,4.7,78.7,yes,30-60 min,no,notes,73.9,73.4,80.5,73.7,c,75.93333333333334,B
5069,14,female,private,no formal,2.7,54.7,yes,30-60 min,yes,textbook,34.8,41.8,26.4,36.1,f,34.333333333333336,D
12881,18,other,public,graduate,2.2,65.8,yes,30-60 min,yes,mixed,37.3,40.1,50.0,46.1,e,42.46666666666667,D
5234,15,other,private,diploma,0.7,86.2,yes,30-60 min,no,mixed,18.2,10.7,40.3,32.0,f,23.066666666666663,D
11304,16,other,public,diploma,7.2,54.9,yes,>60 min,yes,textbook,86.7,100.0,100.0,86.0,b,95.56666666666666,A
9517,16,other,public,post graduate,1.9,69.4,yes,30-60 min,no,coaching,48.1,46.8,45.7,42.2,e,46.866666666666674,D
14560,18,male,private,no formal,1.0,63.9,yes,30-60 min,yes,mixed,53.1,22.9,45.1,41.7,e,40.36666666666667,D
318,18,male,private,graduate,2.9,91.2,yes,<15 min,no,coaching,65.0,39.6,70.0,50.5,e,58.199999999999996,D
2397,19,female,private,high school,5.9,92.8,yes,15-30 min,yes,coaching,88.9,65.2,75.5,77.2,c,76.53333333333335,B
2163,16,male,public,graduate,3.5,55.8,yes,<15 min,yes,textbook,72.5,52.9,72.9,54.7,e,66.10000000000001,C
2746,16,male,private,phd,3.6,64.8,yes,>60 min,yes,textbook,70.3,56.6,64.4,61.5,d,63.76666666666667,C
13635,17,female,public,high school,2.8,98.5,yes,>60 min,no,textbook,69.5,55.9,73.6,66.2,d,66.33333333333333,C
1592,16,female,private,post graduate,2.0,50.4,yes,<15 min,yes,online videos,44.2,41.2,34.5,39.1,f,39.96666666666667,D
11304,16,other,public,diploma,7.2,54.9,yes,>60 min,yes,textbook,86.7,100.0,100.0,86.0,b,95.56666666666666,A
14178,15,female,public,graduate,6.4,81.1,yes,<15 min,no,mixed,79.6,79.3,89.8,79.2,c,82.89999999999999,B
6184,19,other,private,graduate,3.1,96.0,yes,>60 min,no,coaching,73.2,71.1,60.1,53.8,e,68.13333333333334,C
3931,18,male,public,high school,6.2,75.9,yes,<15 min,no,group study,100.0,76.3,90.0,80.4,c,88.76666666666667,B
10189,14,other,public,high school,3.9,82.3,yes,30-60 min,yes,notes,46.7,68.4,73.9,67.6,d,63.0,C
14061,18,male,public,phd,1.6,95.7,yes,15-30 min,yes,mixed,63.0,65.1,44.1,56.8,d,57.4,D
1313,18,male,private,phd,3.2,61.3,yes,30-60 min,yes,coaching,51.0,29.5,48.3,44.2,e,42.93333333333334,D
9478,14,other,public,graduate,8.0,75.6,yes,15-30 min,no,textbook,90.5,84.2,81.9,85.5,b,85.53333333333335,B
4312,19,other,private,graduate,2.3,87.2,no,15-30 min,no,group study,53.9,49.9,58.4,62.3,d,54.06666666666666,D
7315,19,male,public,high school,0.7,66.4,yes,<15 min,no,coaching,50.5,42.5,41.0,41.0,e,44.666666666666664,D
2384,16,male,public,post graduate,1.3,66.4,yes,30-60 min,yes,notes,47.2,51.4,59.6,44.7,e,52.73333333333333,D
3240,14,other,private,post graduate,2.7,96.2,no,30-60 min,yes,coaching,71.8,75.6,81.3,62.3,d,76.23333333333333,B
2140,16,other,public,high school,3.7,57.5,yes,15-30 min,yes,online videos,55.7,56.9,31.6,49.6,e,48.06666666666666,D
14689,16,female,public,graduate,1.2,65.1,yes,30-60 min,no,online videos,33.3,20.5,29.1,31.7,f,27.633333333333336,D
14907,14,male,public,no formal,7.0,50.7,yes,<15 min,yes,group study,69.2,68.3,60.1,76.7,c,65.86666666666666,C
1705,19,other,public,no formal,3.4,52.0,yes,<15 min,yes,online videos,49.3,55.2,45.1,53.5,e,49.86666666666667,D
6925,16,other,public,high school,4.5,94.8,yes,<15 min,no,mixed,72.4,65.1,73.4,73.5,c,70.3,C
363,15,female,public,phd,3.7,80.3,yes,<15 min,no,notes,80.4,86.9,81.8,69.4,d,83.03333333333335,B
2605,18,other,private,diploma,8.0,70.0,yes,<15 min,no,online videos,92.6,100.0,100.0,100.0,a,97.53333333333335,A
9909,17,other,public,no formal,4.5,84.0,yes,<15 min,no,group study,63.7,82.8,82.7,77.4,c,76.39999999999999,B
13482,17,male,public,no formal,4.0,52.4,no,<15 min,yes,textbook,21.9,26.9,38.5,44.0,e,29.099999999999998,D
12644,16,other,public,diploma,1.1,69.8,yes,15-30 min,no,textbook,15.3,23.6,20.5,29.6,f,19.8,D
4287,18,other,public,phd,6.1,98.7,yes,15-30 min,no,coaching,92.3,91.2,91.8,91.4,b,91.76666666666667,A
3739,18,male,private,diploma,6.3,59.1,yes,>60 min,no,group study,65.0,65.2,67.5,68.2,d,65.89999999999999,C
2470,15,other,private,diploma,4.5,94.6,yes,30-60 min,yes,coaching,55.7,57.8,63.5,67.7,d,59.0,D
4796,15,other,private,phd,4.0,92.6,yes,30-60 min,no,coaching,70.4,39.6,80.3,67.7,d,63.43333333333334,C
6151,14,female,public,high school,1.6,60.3,yes,>60 min,no,coaching,61.6,45.4,53.9,46.2,e,53.63333333333333,D
14469,18,male,public,diploma,3.5,90.3,no,30-60 min,no,textbook,56.3,73.1,69.2,71.3,c,66.19999999999999,C
557,18,female,private,no formal,0.6,50.5,yes,>60 min,yes,textbook,20.3,0.0,1.0,27.3,f,7.1000000000000005,D
9018,18,other,public,post graduate,1.1,79.1,yes,<15 min,no,mixed,42.7,44.6,35.8,43.4,e,41.03333333333334,D
2809,18,female,public,phd,2.0,79.3,no,<15 min,no,notes,54.0,41.3,33.6,49.7,e,42.96666666666667,D
5151,14,other,public,post graduate,3.8,54.1,yes,>60 min,no,online videos,55.6,56.5,64.9,55.2,d,59.0,D
14871,16,female,public,no formal,7.8,96.4,yes,>60 min,no,mixed,96.3,100.0,89.1,100.0,a,95.13333333333333,A
12714,15,other,private,diploma,4.9,51.4,yes,30-60 min,yes,coaching,46.2,31.4,57.5,59.3,d,45.03333333333333,D
7562,14,male,private,phd,6.9,52.2,yes,>60 min,yes,mixed,50.2,89.1,82.3,79.9,c,73.86666666666667,C
2720,14,male,private,phd,7.7,83.8,no,30-60 min,no,textbook,94.2,88.2,97.5,100.0,a,93.3,A
6507,19,female,private,diploma,0.9,95.4,yes,>60 min,yes,coaching,38.5,43.8,36.0,45.6,e,39.43333333333333,D
11701,18,male,public,post graduate,1.0,82.9,yes,30-60 min,no,textbook,50.6,26.4,42.3,34.2,f,39.766666666666666,D
3742,15,other,private,no formal,1.0,67.2,yes,30-60 min,no,online videos,17.0,50.1,29.1,31.9,f,32.06666666666666,D
9767,16,other,public,graduate,6.3,80.5,no,>60 min,no,mixed,84.4,89.6,97.4,87.5,b,90.46666666666665,A
3999,18,female,public,post graduate,7.1,63.3,no,30-60 min,yes,textbook,58.3,89.0,85.8,72.3,c,77.7,B
10322,19,other,public,post graduate,5.6,68.4,yes,>60 min,yes,online videos,95.6,70.3,63.3,75.2,c,76.39999999999999,B
2404,17,female,private,high school,3.1,77.3,yes,15-30 min,yes,group study,54.1,52.0,44.6,49.3,e,50.23333333333333,D
11522,14,female,public,high school,7.8,66.6,yes,>60 min,yes,mixed,100.0,100.0,99.6,94.4,b,99.86666666666667,A
8781,17,male,public,high school,6.4,76.3,yes,<15 min,no,notes,85.3,67.8,79.4,78.8,c,77.5,B
10205,18,male,public,no formal,6.6,66.6,yes,15-30 min,yes,textbook,65.3,70.8,63.6,73.1,c,66.56666666666666,C
9740,17,male,private,phd,6.1,91.6,yes,30-60 min,no,coaching,85.7,65.2,97.4,86.5,b,82.76666666666667,B
295,17,female,public,no formal,7.7,67.3,yes,>60 min,no,online videos,72.7,88.8,84.2,88.3,b,81.89999999999999,B
10178,19,female,public,graduate,2.1,93.0,yes,>60 min,no,textbook,51.1,51.8,47.5,52.4,e,50.13333333333333,D
5344,16,male,public,diploma,6.9,70.2,yes,30-60 min,yes,online videos,93.6,96.6,81.6,80.1,c,90.59999999999998,A
13837,14,female,public,high school,1.7,98.5,no,<15 min,yes,coaching,27.5,48.9,65.8,47.4,e,47.4,D
11310,15,other,private,diploma,2.4,56.7,yes,15-30 min,yes,notes,28.5,38.5,36.7,31.9,f,34.56666666666667,D
9883,16,male,public,high school,5.4,77.8,yes,>60 min,yes,mixed,68.7,88.1,73.7,77.9,c,76.83333333333333,B
1137,18,other,private,diploma,0.6,66.0,yes,15-30 min,yes,coaching,58.7,24.1,41.2,31.0,f,41.333333333333336,D
13545,19,female,private,graduate,5.6,75.0,yes,30-60 min,no,mixed,76.4,62.7,81.3,70.8,c,73.46666666666668,C
2065,17,other,private,graduate,3.9,57.4,yes,30-60 min,yes,group study,64.2,43.5,64.7,62.0,d,57.46666666666667,D
12648,14,other,public,phd,6.0,68.3,yes,>60 min,yes,coaching,75.9,83.2,67.0,76.9,c,75.36666666666667,B
7010,18,other,private,graduate,5.0,58.2,yes,30-60 min,yes,notes,47.1,65.4,48.8,53.8,e,53.76666666666667,D
12988,14,female,private,graduate,7.7,64.6,yes,>60 min,no,mixed,94.6,84.3,87.8,93.4,b,88.89999999999999,B
4544,17,other,public,no formal,2.6,81.8,yes,30-60 min,no,notes,68.3,63.0,41.0,48.2,e,57.43333333333334,D
14701,14,other,private,diploma,4.2,73.7,yes,30-60 min,no,textbook,66.0,70.2,75.1,69.8,d,70.43333333333332,C
12963,14,male,public,post graduate,2.2,74.1,yes,>60 min,no,group study,48.8,69.3,54.6,48.9,e,57.56666666666666,D
1008,17,male,private,no formal,6.1,79.1,yes,15-30 min,no,coaching,60.0,76.8,56.2,74.9,c,64.33333333333333,C
5446,16,female,private,high school,0.7,69.9,yes,15-30 min,yes,textbook,26.6,37.1,56.8,31.2,f,40.166666666666664,D
10707,17,male,private,graduate,1.1,60.2,yes,30-60 min,no,textbook,16.3,39.4,29.1,25.7,f,28.26666666666667,D
14750,17,female,public,phd,4.7,97.6,no,15-30 min,yes,textbook,73.2,70.5,81.8,82.7,c,75.16666666666667,B
11719,19,female,private,diploma,1.9,57.2,yes,15-30 min,no,coaching,18.3,35.0,42.5,39.1,f,31.933333333333334,D
12874,17,other,public,no formal,6.5,73.6,yes,15-30 min,yes,online videos,69.6,94.1,76.3,90.2,b,80.0,B
5353,14,female,public,post graduate,4.3,62.9,yes,15-30 min,yes,coaching,68.2,56.4,82.7,60.9,d,69.10000000000001,C
9440,14,other,public,graduate,0.5,90.4,yes,>60 min,yes,mixed,42.0,43.8,51.7,42.5,e,45.833333333333336,D
13282,14,female,private,phd,7.1,97.9,yes,<15 min,no,online videos,100.0,100.0,95.9,98.6,a,98.63333333333333,A
12095,17,other,public,high school,0.9,83.9,yes,>60 min,yes,online videos,30.2,23.9,55.7,39.9,f,36.6,D
1436,14,female,private,phd,5.2,81.9,yes,<15 min,no,notes,72.8,84.6,86.6,80.7,c,81.33333333333333,B
572,16,other,public,graduate,6.6,56.4,yes,15-30 min,yes,online videos,69.0,87.3,80.3,71.8,c,78.86666666666667,B
2383,19,female,private,diploma,4.0,72.5,yes,15-30 min,yes,mixed,57.9,44.3,37.0,52.0,e,46.4,D
9438,17,other,private,post graduate,4.3,50.8,yes,>60 min,yes,online videos,63.3,54.8,74.2,59.5,d,64.10000000000001,C
10277,19,other,private,diploma,8.0,86.7,yes,15-30 min,no,group study,82.3,97.0,100.0,100.0,a,93.10000000000001,A
5085,17,female,private,diploma,1.6,77.3,yes,>60 min,yes,coaching,35.1,56.6,37.0,35.6,f,42.9,D
278,18,female,private,diploma,3.1,72.0,yes,<15 min,yes,notes,47.6,78.2,71.2,58.1,d,65.66666666666667,C
13508,19,male,public,phd,7.9,80.8,yes,>60 min,no,textbook,99.8,85.2,100.0,100.0,a,95.0,A
7060,16,other,public,no formal,6.5,78.8,yes,15-30 min,no,group study,71.0,88.6,100.0,89.1,b,86.53333333333335,B
1888,16,female,private,high school,4.4,57.9,no,>60 min,no,notes,50.7,51.2,52.8,53.1,e,51.56666666666666,D
12772,19,female,public,graduate,1.5,58.3,yes,15-30 min,yes,notes,46.0,77.3,48.7,43.2,e,57.333333333333336,D
1266,14,other,public,post graduate,6.1,88.8,yes,30-60 min,no,online videos,97.8,70.0,91.1,84.8,c,86.3,B
7492,18,female,private,high school,4.5,96.7,no,<15 min,no,group study,83.7,67.6,53.2,76.9,c,68.16666666666667,C
13019,19,female,private,high school,6.9,83.1,no,15-30 min,yes,mixed,100.0,88.5,67.8,78.7,c,85.43333333333334,B
14528,14,male,private,no formal,7.9,58.2,yes,>60 min,yes,group study,94.4,96.9,88.8,82.9,c,93.36666666666667,A
1041,18,female,private,graduate,3.9,80.3,yes,<15 min,no,mixed,49.6,34.1,35.3,60.7,d,39.666666666666664,D
14860,19,female,private,phd,3.3,68.2,yes,15-30 min,yes,notes,38.3,31.7,61.0,51.1,e,43.666666666666664,D
9110,15,other,public,diploma,6.3,91.3,yes,<15 min,yes,notes,80.7,95.6,87.9,85.4,b,88.06666666666668,B
14737,16,female,private,diploma,2.2,72.1,no,30-60 min,no,coaching,54.3,69.0,49.6,54.7,e,57.63333333333333,D
8074,15,female,public,phd,7.6,77.6,yes,30-60 min,no,group study,70.8,92.4,96.1,89.4,b,86.43333333333332,B
9078,14,other,public,high school,5.9,62.0,yes,30-60 min,no,mixed,62.1,76.6,67.7,71.8,c,68.8,C
2753,17,other,private,high school,4.0,50.0,yes,30-60 min,yes,textbook,69.0,49.0,53.4,61.0,d,57.13333333333333,D
8214,18,female,private,high school,4.9,81.0,no,15-30 min,yes,mixed,57.0,50.0,48.8,63.3,d,51.93333333333334,D
4570,15,female,private,graduate,2.3,91.7,yes,>60 min,yes,notes,72.8,48.9,51.0,52.6,e,57.56666666666666,D
11384,14,other,public,graduate,6.6,84.9,yes,<15 min,no,notes,77.1,91.4,74.5,81.0,c,81.0,B
6354,19,female,public,phd,5.7,66.3,yes,30-60 min,yes,textbook,60.9,63.3,54.3,63.3,d,59.5,D
2354,16,other,private,post graduate,6.9,78.6,yes,15-30 min,yes,group study,80.7,93.7,82.3,91.9,b,85.56666666666666,B
7438,19,female,public,phd,1.4,70.0,no,<15 min,no,coaching,55.2,44.0,40.3,46.9,e,46.5,D
4800,17,other,public,post graduate,4.4,88.4,yes,>60 min,no,mixed,85.2,76.5,60.6,69.7,d,74.1,C
687,16,female,private,graduate,1.4,85.7,yes,<15 min,yes,mixed,39.2,46.7,41.2,54.1,e,42.36666666666667,D
8477,16,other,private,graduate,1.4,52.2,yes,15-30 min,no,group study,16.0,30.4,38.6,31.7,f,28.333333333333332,D
4812,15,other,private,post graduate,5.3,63.4,no,>60 min,yes,coaching,77.4,85.3,68.5,68.1,d,77.06666666666666,B
11940,18,male,public,no formal,2.6,99.3,yes,>60 min,no,mixed,60.1,48.7,67.1,60.1,d,58.63333333333333,D
8955,19,other,public,high school,4.1,57.0,yes,15-30 min,yes,coaching,69.2,67.0,64.8,62.0,d,67.0,C
5347,16,other,private,phd,7.2,56.6,yes,30-60 min,no,mixed,68.3,58.5,77.7,73.5,c,68.16666666666667,C
5044,17,male,public,diploma,1.3,60.0,yes,15-30 min,no,notes,3.8,24.9,29.1,27.6,f,19.266666666666666,D
2429,18,female,private,phd,2.8,58.0,yes,>60 min,yes,online videos,45.8,38.2,40.1,43.0,e,41.36666666666667,D
10700,15,female,public,post graduate,5.9,70.8,yes,30-60 min,no,notes,92.6,93.8,100.0,84.6,c,95.46666666666665,A
5127,15,female,private,high school,4.1,96.0,yes,>60 min,no,group study,65.2,76.5,77.9,72.1,c,73.2,C
8221,15,female,public,phd,7.5,86.8,yes,30-60 min,no,mixed,100.0,100.0,100.0,100.0,a,100.0,A
9099,16,female,public,post graduate,8.0,98.0,yes,<15 min,no,mixed,96.6,100.0,94.8,100.0,a,97.13333333333333,A
11297,19,other,public,post graduate,7.4,73.4,yes,<15 min,no,textbook,81.4,77.5,98.9,82.9,c,85.93333333333334,B
7814,18,other,public,diploma,5.5,96.9,yes,30-60 min,yes,notes,100.0,100.0,86.0,91.7,b,95.33333333333333,A
14415,14,female,public,post graduate,5.5,77.9,yes,30-60 min,no,group study,70.1,74.4,90.4,83.8,c,78.3,B
12192,16,female,public,graduate,7.2,73.5,yes,30-60 min,yes,notes,95.0,85.5,82.3,80.1,c,87.60000000000001,B
11187,17,female,public,diploma,3.0,74.5,yes,>60 min,no,textbook,56.3,52.6,59.0,58.5,d,55.96666666666667,D
10699,18,other,public,high school,6.8,80.8,yes,15-30 min,no,notes,83.6,83.6,83.9,85.3,b,83.7,B
12858,16,other,private,diploma,0.9,81.6,no,<15 min,no,notes,42.9,32.7,36.7,46.6,e,37.43333333333333,D
14295,16,female,private,diploma,5.7,95.0,yes,<15 min,no,mixed,53.3,71.7,77.5,74.1,c,67.5,C
11802,18,male,private,post graduate,6.7,78.5,yes,15-30 min,no,group study,83.3,87.7,83.1,87.6,b,84.7,B
11746,14,male,public,diploma,5.8,59.7,yes,>60 min,yes,textbook,72.9,57.5,66.3,64.3,d,65.56666666666666,C
9646,17,male,public,post graduate,7.9,85.0,yes,>60 min,no,notes,86.4,98.5,92.0,88.7,b,92.3,A
13026,15,other,private,post graduate,7.9,52.7,yes,15-30 min,no,coaching,74.3,90.8,74.2,85.4,b,79.76666666666667,B
3357,14,female,public,diploma,7.9,50.9,yes,30-60 min,no,textbook,87.8,91.4,74.6,87.8,b,84.6,B
8708,14,other,public,phd,4.2,63.4,yes,30-60 min,yes,coaching,46.7,79.5,52.7,61.5,d,59.63333333333333,D
14289,18,male,public,diploma,0.9,80.7,yes,30-60 min,no,textbook,49.9,46.8,46.1,47.7,e,47.599999999999994,D
7267,18,male,public,post graduate,1.4,89.3,yes,30-60 min,no,notes,36.6,39.7,51.5,49.7,e,42.6,D
6541,19,male,public,phd,3.3,64.0,yes,>60 min,no,notes,60.4,62.1,71.1,57.4,d,64.53333333333333,C
39,15,female,private,phd,3.3,88.3,yes,15-30 min,yes,notes,53.5,67.4,61.7,66.5,d,60.866666666666674,C
3343,14,female,public,high school,0.8,81.4,yes,15-30 min,no,online videos,32.8,27.2,26.5,42.3,e,28.833333333333332,D
9079,14,other,public,phd,6.8,55.3,yes,30-60 min,yes,notes,92.9,67.0,92.9,81.4,c,84.26666666666667,B
2845,16,male,private,diploma,1.7,83.0,yes,>60 min,no,textbook,46.9,56.2,60.7,46.3,e,54.6,D
10397,18,other,public,phd,4.1,59.6,yes,30-60 min,yes,online videos,57.0,46.9,52.6,51.7,e,52.166666666666664,D
1099,14,female,private,graduate,3.0,92.1,no,<15 min,yes,group study,48.9,49.4,73.5,62.1,d,57.26666666666667,D
7028,19,male,public,phd,6.7,90.1,no,<15 min,yes,mixed,68.7,77.1,77.1,83.1,c,74.3,C
1824,19,female,private,graduate,3.6,91.7,no,<15 min,no,coaching,59.6,69.8,68.2,61.6,d,65.86666666666667,C
11394,14,other,public,high school,7.9,93.2,yes,<15 min,yes,textbook,100.0,73.2,93.1,100.0,a,88.76666666666665,B
13999,17,male,public,no formal,7.1,79.1,yes,<15 min,yes,notes,88.6,89.7,96.7,85.7,b,91.66666666666667,A
13262,18,other,public,graduate,6.2,99.3,yes,15-30 min,no,group study,72.3,73.9,75.6,81.3,c,73.93333333333332,C
3156,19,other,public,high school,1.7,58.0,yes,>60 min,yes,coaching,43.6,50.4,52.4,44.7,e,48.800000000000004,D
3094,15,male,public,phd,7.1,75.1,no,30-60 min,no,textbook,96.9,90.2,83.7,88.1,b,90.26666666666667,A
11723,17,other,public,graduate,1.0,75.5,yes,>60 min,yes,mixed,27.9,40.2,48.0,38.4,f,38.699999999999996,D
5659,17,male,public,no formal,7.2,75.2,no,<15 min,yes,online videos,85.5,71.6,87.6,83.8,c,81.56666666666666,B
3779,19,other,public,diploma,6.4,80.9,yes,15-30 min,no,textbook,99.0,74.2,90.2,92.6,b,87.8,B
2897,17,female,public,post graduate,2.2,61.5,yes,<15 min,no,mixed,43.1,33.7,39.7,35.4,f,38.833333333333336,D
11646,18,other,private,no formal,6.6,86.0,no,>60 min,yes,group study,87.4,74.6,84.4,79.0,c,82.13333333333334,B
11704,19,other,private,diploma,2.6,91.9,yes,15-30 min,yes,textbook,54.3,65.1,45.1,56.2,d,54.833333333333336,D
989,15,female,public,graduate,4.2,76.3,yes,30-60 min,no,textbook,79.5,72.1,80.7,72.5,c,77.43333333333334,B
4117,14,male,private,high school,2.1,81.4,yes,15-30 min,yes,notes,36.3,35.6,34.3,44.3,e,35.4,D
6447,15,other,private,diploma,1.5,59.9,yes,<15 min,yes,online videos,23.2,29.9,45.0,45.9,e,32.699999999999996,D
13157,16,other,public,high school,5.4,78.4,yes,<15 min,no,notes,65.6,62.6,83.0,70.4,c,70.39999999999999,C
12219,19,female,private,post graduate,4.6,65.4,yes,<15 min,no,group study,51.5,63.3,49.7,57.3,d,54.833333333333336,D
4180,16,male,private,high school,7.4,98.3,yes,15-30 min,no,textbook,100.0,100.0,95.5,99.8,a,98.5,A
1683,14,male,private,graduate,1.4,57.3,yes,>60 min,yes,mixed,21.8,17.7,33.1,24.9,f,24.2,D
14265,19,other,public,phd,7.4,90.0,no,15-30 min,yes,mixed,99.1,91.6,91.8,92.6,b,94.16666666666667,A
13699,16,male,public,post graduate,5.5,72.8,yes,<15 min,no,group study,75.4,57.1,71.6,69.3,d,68.03333333333333,C
5627,16,female,private,phd,5.0,61.8,no,30-60 min,yes,coaching,49.5,59.9,59.9,54.8,e,56.43333333333334,D
7425,19,other,public,phd,2.8,90.7,yes,30-60 min,no,online videos,50.6,55.2,34.3,48.9,e,46.70000000000001,D
12858,16,other,private,diploma,0.9,81.6,no,<15 min,no,notes,42.9,32.7,36.7,46.6,e,37.43333333333333,D
12156,16,other,public,graduate,6.5,94.2,yes,30-60 min,no,online videos,100.0,85.9,100.0,95.5,a,95.3,A
934,17,female,private,graduate,5.3,79.9,yes,<15 min,no,mixed,82.9,69.8,54.1,70.9,c,68.93333333333332,C
3599,15,female,public,no formal,5.5,93.1,yes,30-60 min,yes,notes,69.7,82.8,66.7,72.9,c,73.06666666666666,C
11426,19,female,public,diploma,7.6,50.2,yes,<15 min,yes,coaching,98.4,78.3,84.7,86.4,b,87.13333333333333,B
1981,17,female,private,graduate,6.3,97.1,yes,15-30 min,no,notes,83.5,83.1,95.8,83.3,c,87.46666666666665,B
10048,17,male,public,diploma,2.5,83.3,yes,30-60 min,yes,coaching,47.1,57.8,73.5,55.7,d,59.46666666666667,D
3057,18,other,private,graduate,7.5,68.9,yes,15-30 min,yes,group study,86.3,100.0,100.0,97.3,a,95.43333333333334,A
8985,15,female,private,phd,0.9,81.5,no,15-30 min,yes,mixed,34.7,32.8,25.8,44.7,e,31.099999999999998,D
792,16,female,private,diploma,3.6,62.0,yes,30-60 min,no,online videos,58.7,52.3,64.1,44.9,e,58.36666666666667,D
10002,15,other,private,diploma,1.4,56.8,yes,30-60 min,yes,notes,15.9,9.5,37.3,24.5,f,20.9,D
5391,15,female,private,phd,1.9,62.4,yes,30-60 min,yes,textbook,36.0,32.7,28.6,40.0,f,32.43333333333334,D
6636,14,other,private,post graduate,0.7,62.6,no,30-60 min,no,online videos,26.1,11.4,42.0,22.9,f,26.5,D
2256,18,other,public,no formal,2.2,86.4,yes,30-60 min,no,online videos,44.3,39.5,28.8,49.3,e,37.53333333333333,D
3611,17,other,private,high school,6.0,86.9,yes,30-60 min,no,online videos,79.9,85.2,93.2,78.4,c,86.10000000000001,B
1608,17,female,private,no formal,2.0,70.8,yes,30-60 min,no,coaching,58.3,44.9,64.0,47.8,e,55.73333333333333,D
5180,16,female,public,high school,1.2,57.0,yes,<15 min,no,group study,37.6,26.0,30.2,23.1,f,31.266666666666666,D
6574,17,other,public,phd,1.0,61.5,no,>60 min,yes,notes,31.1,52.9,49.4,31.4,f,44.46666666666667,D
985,17,male,public,graduate,5.8,85.8,yes,<15 min,no,online videos,79.6,71.1,69.9,76.6,c,73.53333333333333,C
5777,16,other,private,high school,7.2,61.7,yes,>60 min,no,online videos,78.1,79.0,73.8,86.1,b,76.96666666666665,B
3677,16,male,private,post graduate,7.4,98.7,yes,15-30 min,yes,coaching,100.0,78.3,87.6,100.0,a,88.63333333333333,B
3381,18,female,private,high school,0.8,76.2,no,30-60 min,no,textbook,34.9,46.3,44.7,44.8,e,41.96666666666666,D
8712,18,male,public,high school,7.9,50.8,yes,<15 min,no,textbook,66.5,80.7,68.7,80.2,c,71.96666666666665,C
8783,14,male,public,diploma,7.6,89.2,yes,30-60 min,no,online videos,100.0,84.6,79.0,92.0,b,87.86666666666667,B
1051,17,other,private,graduate,0.8,74.3,yes,>60 min,yes,group study,31.6,23.4,33.7,27.7,f,29.566666666666666,D
